,Unnamed: 0,Unnamed: 0.1,No,year,month,day,hour,season,PM_Dongsi,PM_Dongsihuan,PM_Nongzhanguan,PM_US Post,DEWP,HUMI,PRES,TEMP,cbwd,Iws,precipitation,Iprec
23,0,0,0,0,0,0,0,0,0.007331378299120235,0.0,0.0,0.022556390977443608,0.39473684210526316,0.08333333333333333,0.18181818181818182,0.717948717948718,0,0.5192411108004045,0.0,0.0
24,0,0,0,0,0,0,0,0,0.005865102639296188,0.0,0.0,0.009022556390977444,0.39473684210526316,0.08333333333333333,0.18181818181818182,0.717948717948718,0,0.5384714663683883,0.0,0.0
25,0,0,0,0,0,0,0,0,0.001466275659824047,0.0,0.0,0.012030075187969926,0.39473684210526316,0.11904761904761904,0.18181818181818182,0.6666666666666666,0,0.5557873905655101,0.0,0.0
26,0,0,0,0,0,0,0,0,0.011730205278592375,0.0,0.0,0.012030075187969926,0.39473684210526316,0.11904761904761904,0.18181818181818182,0.6666666666666666,0,0.5682849706382155,0.0,0.0
27,0,0,0,0,0,0,0,0,0.007331378299120235,0.0,0.006024096385542169,0.012030075187969926,0.39473684210526316,0.14285714285714285,0.18181818181818182,0.6410256410256411,0,0.578868119340059,0.0,0.0
28,0,0,0,0,0,0,0,0,0.005865102639296188,0.0,0.0030120481927710845,0.012030075187969926,0.39473684210526316,0.14285714285714285,0.18181818181818182,0.6410256410256411,0,0.5875153262061993,0.0,0.0
29,0,0,0,0,0,0,0,0,0.001466275659824047,0.0,0.004518072289156626,0.006015037593984963,0.42105263157894735,0.16666666666666666,0.18181818181818182,0.6410256410256411,0,0.5961625330723398,0.0,0.0
30,0,0,0,0,0,0,0,0,0.0,0.0,0.0030120481927710845,0.010526315789473684,0.42105263157894735,0.14285714285714285,0.18181818181818182,0.6666666666666666,0,0.6115425154337586,0.0,0.0
31,0,0,0,0,0,0,1,0,0.0,0.0,0.004518072289156626,0.013533834586466165,0.42105263157894735,0.14285714285714285,0.18181818181818182,0.6666666666666666,0,0.6288584396308805,0.0,0.0
32,0,0,0,0,0,0,0,0,0.004398826979472141,0.0,0.0030120481927710845,0.007518796992481203,0.4473684210526316,0.16666666666666666,0.15151515151515152,0.6666666666666666,0,0.6461743638280024,0.0,0.0
33,0,0,0,0,0,0,0,0,0.002932551319648094,0.0,0.0015060240963855422,0.006015037593984963,0.4473684210526316,0.16666666666666666,0.15151515151515152,0.6666666666666666,0,0.6634902880251242,0.0,0.0
34,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.009022556390977444,0.4473684210526316,0.16666666666666666,0.15151515151515152,0.6666666666666666,0,0.6788702703865431,0.0,0.0
35,0,0,0,0,0,0,0,0,0.001466275659824047,0.0,0.0015060240963855422,0.007518796992481203,0.47368421052631576,0.20238095238095238,0.15151515151515152,0.6666666666666666,0,0.696186194583665,0.0,0.0
36,0,0,0,0,0,0,0,0,0.005865102639296188,0.0,0.006024096385542169,0.006015037593984963,0.5,0.2261904761904762,0.15151515151515152,0.6666666666666666,0,0.7154165501516488,0.0,0.0
37,0,0,0,0,0,0,0,0,0.0,0.0,0.007530120481927711,0.007518796992481203,0.5,0.2261904761904762,0.15151515151515152,0.6666666666666666,0,0.7327324743487706,0.0,0.0
38,0,0,0,0,0,0,0,0,0.005865102639296188,0.0,0.0030120481927710845,0.012030075187969926,0.5263157894736842,0.2619047619047619,0.18181818181818182,0.6666666666666666,0,0.745230054421476,0.0,0.0
39,0,0,0,0,0,0,0,0,0.004398826979472141,0.0,0.009036144578313253,0.013533834586466165,0.5263157894736842,0.2261904761904762,0.18181818181818182,0.6923076923076923,0,0.7577276344941815,0.0,0.0
40,0,0,0,0,0,0,0,0,0.005865102639296188,0.0,0.007530120481927711,0.010526315789473684,0.5526315789473685,0.23809523809523808,0.21212121212121213,0.717948717948718,0,0.7731076168556004,0.0,0.0
41,0,0,0,0,0,0,0,0,0.007331378299120235,0.0,0.006024096385542169,0.010526315789473684,0.5789473684210527,0.23809523809523808,0.24242424242424243,0.7435897435897436,0,0.7856051969283057,0.0,0.0
42,0,0,0,0,0,0,0,0,0.008797653958944282,0.0,0.007530120481927711,0.009022556390977444,0.5789473684210527,0.21428571428571427,0.24242424242424243,0.7692307692307693,0,0.7981027770010111,0.0,0.0
43,0,0,0,0,0,0,0,0,0.010263929618768328,0.0,0.015060240963855422,0.012030075187969926,0.5789473684210527,0.16666666666666666,0.24242424242424243,0.8205128205128205,0,0.8134827593624299,0.0,0.0
44,0,0,0,0,0,0,0,0,0.005865102639296188,0.0,0.01355421686746988,0.012030075187969926,0.5789473684210527,0.14285714285714285,0.24242424242424243,0.8461538461538461,0,0.8327131149304137,0.0,0.0
45,0,0,0,0,0,0,0,0,0.005865102639296188,0.0,0.010542168674698794,0.009022556390977444,0.5789473684210527,0.14285714285714285,0.21212121212121213,0.8461538461538461,0,0.8519434704983975,0.0,0.0
46,0,0,0,0,0,0,0,0,0.001466275659824047,0.0,0.007530120481927711,0.009022556390977444,0.5526315789473685,0.11904761904761904,0.21212121212121213,0.8461538461538461,0,0.8711738260663813,0.0,0.0
47,0,0,0,0,0,0,0,0,0.011730205278592375,0.0,0.012048192771084338,0.010526315789473684,0.5263157894736842,0.08333333333333333,0.21212121212121213,0.8717948717948718,0,0.8904041816343652,0.0,0.0
48,0,0,0,0,0,0,0,0,0.010263929618768328,0.0,0.010542168674698794,0.010526315789473684,0.5263157894736842,0.08333333333333333,0.18181818181818182,0.8717948717948718,0,0.9077201058314871,0.0,0.0
49,0,0,0,0,0,0,0,0,0.010263929618768328,0.0,0.015060240963855422,0.007518796992481203,0.5263157894736842,0.08333333333333333,0.21212121212121213,0.8717948717948718,0,0.9202176859041924,0.0,0.0
50,0,0,0,0,0,0,0,0,0.01906158357771261,0.0,0.015060240963855422,0.021052631578947368,0.5263157894736842,0.09523809523809523,0.21212121212121213,0.8461538461538461,0,0.9308008346060359,0.0,0.0
51,0,0,0,0,0,0,0,0,0.01906158357771261,0.0,0.010542168674698794,0.006015037593984963,0.5,0.09523809523809523,0.24242424242424243,0.8205128205128205,0,0.9432984146787413,0.0,0.0
52,0,0,0,0,0,0,0,0,0.013196480938416423,0.0,0.009036144578313253,0.009022556390977444,0.5263157894736842,0.17857142857142858,0.2727272727272727,0.7435897435897436,0,0.9519456215448816,0.0,0.0
53,0,0,0,0,0,0,0,0,0.007331378299120235,0.005988023952095809,0.004518072289156626,0.007518796992481203,0.47368421052631576,0.10714285714285714,0.30303030303030304,0.7692307692307693,0,0.9625287702467251,0.0,0.0
54,0,0,0,0,0,0,0,0,0.008797653958944282,0.0,0.0,0.0030075187969924814,0.4473684210526316,0.08333333333333333,0.3333333333333333,0.7692307692307693,0,0.9750263503194305,0.0,0.0
55,0,0,0,0,0,0,1,0,0.008797653958944282,0.0,0.0015060240963855422,0.0015037593984962407,0.5263157894736842,0.2857142857142857,0.3333333333333333,0.6410256410256411,0,0.9788767235259954,0.0,0.0
56,0,0,0,0,0,0,0,0,0.001466275659824047,0.0,0.009036144578313253,0.007518796992481203,0.5789473684210527,0.4880952380952381,0.3333333333333333,0.5641025641025641,0,0.0028824022887134594,0.0,0.0
57,0,0,0,0,0,0,0,0,0.013196480938416423,0.0,0.007530120481927711,0.013533834586466165,0.5,0.25,0.3333333333333333,0.6410256410256411,0,0.0028824022887134594,0.0,0.0
58,0,0,0,0,0,0,0,0,0.010263929618768328,0.0,0.009036144578313253,0.007518796992481203,0.5789473684210527,0.5833333333333334,0.3333333333333333,0.5128205128205128,0,0.009615177783991912,0.0,0.0
59,0,0,0,0,0,0,0,0,0.002932551319648094,0.0,0.007530120481927711,0.007518796992481203,0.5789473684210527,0.5833333333333334,0.3333333333333333,0.5128205128205128,0,0.0028824022887134594,0.0,0.0
60,0,0,0,0,0,0,0,0,0.007331378299120235,0.008982035928143712,0.012048192771084338,0.012030075187969926,0.6052631578947368,0.7023809523809523,0.3333333333333333,0.48717948717948717,0,0.0009464604530103896,0.0,0.0
61,0,0,0,0,0,0,0,0,0.007331378299120235,0.0,0.012048192771084338,0.016541353383458645,0.6052631578947368,0.7738095238095238,0.3333333333333333,0.46153846153846156,0,0.004796833659575383,0.0,0.0
62,0,0,0,0,0,0,0,0,0.017595307917888565,0.0,0.012048192771084338,0.015037593984962405,0.6052631578947368,0.7738095238095238,0.36363636363636365,0.46153846153846156,0,0.0009464604530103896,0.0,0.0
63,0,0,0,0,0,0,0,0,0.016129032258064516,0.0,0.01957831325301205,0.022556390977443608,0.631578947368421,0.7023809523809523,0.36363636363636365,0.5128205128205128,0,0.0028824022887134594,0.0,0.0
64,0,0,0,0,0,0,0,0,0.01906158357771261,0.0,0.01355421686746988,0.02406015037593985,0.6052631578947368,0.36904761904761907,0.3939393939393939,0.6666666666666666,0,0.0009464604530103896,0.0,0.0
65,0,0,0,0,0,0,0,0,0.008797653958944282,0.0,0.01355421686746988,0.016541353383458645,0.5526315789473685,0.15476190476190477,0.3939393939393939,0.7948717948717948,0,0.0028824022887134594,0.0,0.0
66,0,0,0,0,0,0,0,0,0.008797653958944282,0.0,0.01355421686746988,0.012030075187969926,0.5263157894736842,0.11904761904761904,0.3939393939393939,0.8205128205128205,0,0.01537998236141883,0.0,0.0
67,0,0,0,0,0,0,0,0,0.010263929618768328,0.0074850299401197605,0.0,0.013533834586466165,0.5,0.05952380952380952,0.36363636363636365,0.8717948717948718,0,0.027877562434124203,0.0,0.0
68,0,0,0,0,0,0,0,0,0.011730205278592375,0.0,0.0030120481927710845,0.009022556390977444,0.47368421052631576,0.011904761904761904,0.3333333333333333,0.9230769230769231,0,0.04325754479554303,0.0,0.0
69,0,0,0,0,0,0,0,0,0.007331378299120235,0.0,0.009036144578313253,0.006015037593984963,0.5,0.03571428571428571,0.30303030303030304,0.9230769230769231,0,0.05384069349738648,0.0,0.0
70,0,0,0,0,0,0,0,0,0.002932551319648094,0.0,0.006024096385542169,0.006015037593984963,0.5,0.011904761904761904,0.30303030303030304,0.9487179487179487,0,0.06442384219922992,0.0,0.0
71,0,0,0,0,0,0,0,0,0.007331378299120235,0.0,0.006024096385542169,0.010526315789473684,0.47368421052631576,0.0,0.2727272727272727,0.9487179487179487,0,0.07500699090107336,0.0,0.0
72,0,0,0,0,0,0,0,0,0.01906158357771261,0.0,0.016566265060240965,0.013533834586466165,0.5,0.011904761904761904,0.24242424242424243,0.9487179487179487,0,0.08559013960291682,0.0,0.0
73,0,0,0,0,0,0,0,0,0.017595307917888565,0.0,0.02108433734939759,0.016541353383458645,0.5,0.011904761904761904,0.24242424242424243,0.9487179487179487,0,0.007679235948288841,0.0,0.0
74,0,0,0,0,0,0,0,0,0.02932551319648094,0.0,0.03313253012048193,0.031578947368421054,0.5526315789473685,0.08333333333333333,0.24242424242424243,0.8974358974358975,0,0.01632644281442922,0.0,0.0
75,0,0,0,0,0,0,0,0,0.03519061583577713,0.0,0.03614457831325301,0.03458646616541353,0.5526315789473685,0.09523809523809523,0.2727272727272727,0.8717948717948718,0,0.023059218309707676,0.0,0.0
76,0,0,0,0,0,0,0,0,0.036656891495601175,0.0,0.03162650602409638,0.03759398496240601,0.5526315789473685,0.11904761904761904,0.2727272727272727,0.8461538461538461,0,0.02979199380498613,0.0,0.0
77,0,0,0,0,0,0,0,0,0.03812316715542522,0.0,0.0391566265060241,0.039097744360902256,0.6052631578947368,0.27380952380952384,0.2727272727272727,0.7435897435897436,1,0.0009464604530103896,0.0,0.0
78,0,0,0,0,0,0,0,0,0.04252199413489736,0.0,0.04216867469879518,0.03759398496240601,0.6842105263157895,0.5952380952380952,0.30303030303030304,0.6153846153846154,1,0.0019144313708619246,0.0,0.0
79,0,0,0,0,0,0,1,0,0.04252199413489736,0.0,0.046686746987951805,0.0481203007518797,0.6842105263157895,0.7142857142857143,0.30303030303030304,0.5641025641025641,1,0.0028824022887134594,0.0,0.0
80,0,0,0,0,0,0,0,0,0.039589442815249266,0.0,0.05271084337349398,0.04962406015037594,0.6842105263157895,0.7738095238095238,0.30303030303030304,0.5384615384615384,1,0.004796833659575383,0.0,0.0
81,0,0,0,0,0,0,0,0,0.06598240469208211,0.0,0.05271084337349398,0.06315789473684211,0.6578947368421053,0.7023809523809523,0.30303030303030304,0.5384615384615384,0,0.0028824022887134594,0.0,0.0
82,0,0,0,0,0,0,0,0,0.05278592375366569,0.0,0.05572289156626506,0.03759398496240601,0.6578947368421053,0.7738095238095238,0.3333333333333333,0.5128205128205128,0,0.006732775495278453,0.0,0.0
83,0,0,0,0,0,0,0,0,0.036656891495601175,0.0,0.04066265060240964,0.05263157894736842,0.6578947368421053,0.7738095238095238,0.30303030303030304,0.5128205128205128,0,0.013465550990556905,0.0,0.0
84,0,0,0,0,0,0,0,0,0.02346041055718475,0.0,0.046686746987951805,0.04360902255639098,0.631578947368421,0.6428571428571429,0.3333333333333333,0.5384615384615384,0,0.017315924197121902,0.0,0.0
85,0,0,0,0,0,0,0,0,0.02346041055718475,0.0,0.03463855421686747,0.04360902255639098,0.6578947368421053,0.7738095238095238,0.3333333333333333,0.5128205128205128,0,0.021166297403686894,0.0,0.0
86,0,0,0,0,0,0,0,0,0.02932551319648094,0.0,0.030120481927710843,0.03609022556390978,0.631578947368421,0.7738095238095238,0.3333333333333333,0.48717948717948717,0,0.02789907289896535,0.0,0.0
87,0,0,0,0,0,0,0,0,0.02932551319648094,0.0,0.03313253012048193,0.04962406015037594,0.6578947368421053,0.6547619047619048,0.3333333333333333,0.5641025641025641,0,0.034631848394243804,0.0,0.0
88,0,0,0,0,0,0,0,0,0.036656891495601175,0.0,0.03765060240963856,0.04360902255639098,0.6578947368421053,0.4523809523809524,0.36363636363636365,0.6666666666666666,0,0.04136462388952226,0.0,0.0
89,0,0,0,0,0,0,0,0,0.01906158357771261,0.0,0.03162650602409638,0.02706766917293233,0.6578947368421053,0.27380952380952384,0.36363636363636365,0.7948717948717948,0,0.048097399384800704,0.0,0.0
90,0,0,0,0,0,0,0,0,0.02932551319648094,0.0,0.02710843373493976,0.022556390977443608,0.6052631578947368,0.14285714285714285,0.36363636363636365,0.8717948717948718,0,0.054830174880079165,0.0,0.0
91,0,0,0,0,0,0,0,0,0.030791788856304986,0.0,0.02108433734939759,0.021052631578947368,0.5789473684210527,0.08333333333333333,0.3333333333333333,0.9230769230769231,0,0.058680548086644156,0.0,0.0
92,0,0,0,0,0,0,0,0,0.01466275659824047,0.0,0.01957831325301205,0.021052631578947368,0.5526315789473685,0.047619047619047616,0.3333333333333333,0.9487179487179487,0,0.06253092129320915,0.0,0.0
93,0,0,0,0,0,0,0,0,0.01906158357771261,0.0,0.024096385542168676,0.021052631578947368,0.5526315789473685,0.023809523809523808,0.30303030303030304,1.0,1,0.0009464604530103896,0.0,0.0
94,0,0,0,0,0,0,0,0,0.01466275659824047,0.0,0.018072289156626505,0.015037593984962405,0.5526315789473685,0.023809523809523808,0.2727272727272727,1.0,1,0.002860891823872314,0.0,0.0
95,0,0,0,0,0,0,0,0,0.01466275659824047,0.0,0.018072289156626505,0.013533834586466165,0.5526315789473685,0.023809523809523808,0.24242424242424243,1.0,1,0.006711265030437307,0.0,0.0
96,0,0,0,0,0,0,0,0,0.02785923753665689,0.0,0.03463855421686747,0.031578947368421054,0.5789473684210527,0.03571428571428571,0.24242424242424243,1.0,1,0.008625696401299232,0.0,0.0
97,0,0,0,0,0,0,0,0,0.045454545454545456,0.0,0.03614457831325301,0.03759398496240601,0.6578947368421053,0.17857142857142858,0.21212121212121213,0.8974358974358975,0,0.0028824022887134594,0.0,0.0
98,0,0,0,0,0,0,0,0,0.08211143695014662,0.0,0.06927710843373494,0.07669172932330827,0.6052631578947368,0.10714285714285714,0.21212121212121213,0.9230769230769231,0,0.009615177783991912,0.0,0.0
99,0,0,0,0,0,0,0,0,0.1217008797653959,0.0,0.10542168674698796,0.10225563909774436,0.7368421052631579,0.5476190476190477,0.24242424242424243,0.6923076923076923,0,0.013465550990556905,0.0,0.0
100,0,0,0,0,0,0,0,0,0.13636363636363635,0.0,0.125,0.12781954887218044,0.7368421052631579,0.6071428571428571,0.24242424242424243,0.6666666666666666,0,0.017315924197121902,0.0,0.0
101,0,0,0,0,0,0,0,0,0.1495601173020528,0.0,0.13855421686746988,0.14135338345864662,0.7631578947368421,0.7142857142857143,0.2727272727272727,0.6410256410256411,0,0.0028824022887134594,0.0,0.0
102,0,0,0,0,0,0,0,0,0.15102639296187684,0.0,0.13855421686746988,0.15789473684210525,0.7631578947368421,0.7142857142857143,0.2727272727272727,0.6410256410256411,0,0.0009464604530103896,0.0,0.0
103,0,0,0,0,0,0,1,0,0.20821114369501467,0.0,0.1716867469879518,0.18796992481203006,0.7631578947368421,0.7142857142857143,0.2727272727272727,0.6410256410256411,0,0.004796833659575383,0.0,0.0
104,0,0,0,0,0,0,0,0,0.17595307917888564,0.0,0.1927710843373494,0.20451127819548873,0.7105263157894737,0.5476190476190477,0.24242424242424243,0.6666666666666666,1,0.0009464604530103896,0.0,0.0
105,0,0,0,0,0,0,0,0,0.17302052785923755,0.0,0.19126506024096385,0.18195488721804512,0.7368421052631579,0.7738095238095238,0.24242424242424243,0.5897435897435898,0,0.0028824022887134594,0.0,0.0
106,0,0,0,0,0,0,0,0,0.16862170087976538,0.0,0.19879518072289157,0.19097744360902255,0.7368421052631579,0.7738095238095238,0.24242424242424243,0.5897435897435898,0,0.0028824022887134594,0.0,0.0
107,0,0,0,0,0,0,0,0,0.1906158357771261,0.0,0.21686746987951808,0.19849624060150375,0.7368421052631579,0.7738095238095238,0.24242424242424243,0.5897435897435898,0,0.004796833659575383,0.0,0.0
108,0,0,0,0,0,0,0,0,0.1744868035190616,0.0,0.19427710843373494,0.15789473684210525,0.7631578947368421,0.8452380952380952,0.24242424242424243,0.5897435897435898,1,0.0009464604530103896,0.0,0.0
109,0,0,0,0,0,0,0,0,0.15835777126099707,0.0,0.18072289156626506,0.13984962406015036,0.7368421052631579,0.7738095238095238,0.24242424242424243,0.5897435897435898,0,0.0028824022887134594,0.0,0.0
110,0,0,0,0,0,0,0,0,0.13929618768328444,0.0,0.16114457831325302,0.1293233082706767,0.7105263157894737,0.7738095238095238,0.24242424242424243,0.5641025641025641,0,0.009615177783991912,0.0,0.0
111,0,0,0,0,0,0,0,0,0.14222873900293256,0.0,0.14457831325301204,0.13082706766917293,0.7368421052631579,0.8452380952380952,0.2727272727272727,0.5641025641025641,1,0.0009464604530103896,0.0,0.0
112,0,0,0,0,0,0,0,0,0.14516129032258066,0.0,0.14759036144578314,0.14285714285714285,0.7368421052631579,0.6547619047619048,0.2727272727272727,0.6410256410256411,0,0.0028824022887134594,0.0,0.0
113,0,0,0,0,0,0,0,0,0.0,0.14820359281437126,0.15060240963855423,0.15037593984962405,0.7631578947368421,0.6071428571428571,0.24242424242424243,0.6923076923076923,0,0.009615177783991912,0.0,0.0
114,0,0,0,0,0,0,0,0,0.0,0.12874251497005987,0.13855421686746988,0.13383458646616542,0.7105263157894737,0.4642857142857143,0.24242424242424243,0.717948717948718,1,0.0009464604530103896,0.0,0.0
115,0,0,0,0,0,0,0,0,0.0,0.0,0.13403614457831325,0.12781954887218044,0.7105263157894737,0.34523809523809523,0.24242424242424243,0.7948717948717948,0,0.005764804577426918,0.0,0.0
116,0,0,0,0,0,0,0,0,0.14222873900293256,0.0,0.14006024096385541,0.13233082706766916,0.7105263157894737,0.2857142857142857,0.24242424242424243,0.8461538461538461,0,0.01249758007270537,0.0,0.0
117,0,0,0,0,0,0,0,0,0.1495601173020528,0.0,0.14909638554216867,0.12180451127819548,0.7105263157894737,0.2857142857142857,0.21212121212121213,0.8461538461538461,1,0.0009464604530103896,0.0,0.0
118,0,0,0,0,0,0,0,0,0.12316715542521994,0.0,0.12048192771084337,0.11578947368421053,0.7105263157894737,0.25,0.18181818181818182,0.8717948717948718,0,0.005764804577426918,0.0,0.0
119,0,0,0,0,0,0,0,0,0.12756598240469208,0.0,0.125,0.13383458646616542,0.7105263157894737,0.2857142857142857,0.18181818181818182,0.8461538461538461,0,0.009615177783991912,0.0,0.0
120,0,0,0,0,0,0,0,0,0.1466275659824047,0.0,0.15813253012048192,0.15037593984962405,0.7894736842105263,0.39285714285714285,0.18181818181818182,0.8461538461538461,0,0.0028824022887134594,0.0,0.0
121,0,0,0,0,0,0,0,0,0.1744868035190616,0.0,0.1822289156626506,0.18195488721804512,0.7368421052631579,0.32142857142857145,0.18181818181818182,0.8461538461538461,1,0.0028824022887134594,0.0,0.0
122,0,0,0,0,0,0,0,0,0.20967741935483872,0.0,0.20481927710843373,0.2,0.7894736842105263,0.5119047619047619,0.18181818181818182,0.7692307692307693,1,0.004796833659575383,0.0,0.0
123,0,0,0,0,0,0,0,0,0.2434017595307918,0.0,0.21536144578313254,0.23759398496240602,0.8157894736842105,0.7142857142857143,0.21212121212121213,0.6923076923076923,1,0.005764804577426918,0.0,0.0
124,0,0,0,0,0,0,0,0,0.2756598240469208,0.0,0.22439759036144577,0.23007518796992482,0.8421052631578947,0.8452380952380952,0.21212121212121213,0.6666666666666666,0,0.0009464604530103896,0.0,0.0
125,0,0,0,0,0,0,0,0,0.2859237536656892,0.0,0.24096385542168675,0.24360902255639097,0.8157894736842105,0.8452380952380952,0.24242424242424243,0.6410256410256411,0,0.0009464604530103896,0.0,0.0
126,0,0,0,0,0,0,0,0,0.24926686217008798,0.0,0.2786144578313253,0.2962406015037594,0.8157894736842105,0.8452380952380952,0.24242424242424243,0.6410256410256411,0,0.002860891823872314,0.0,0.0
127,0,0,0,0,0,0,1,0,0.24193548387096775,0.2470059880239521,0.2710843373493976,0.2,0.7894736842105263,0.8452380952380952,0.24242424242424243,0.6153846153846154,0,0.0028824022887134594,0.0,0.0
128,0,0,0,0,0,0,0,0,0.19794721407624633,0.0,0.23343373493975902,0.17293233082706766,0.7894736842105263,0.8452380952380952,0.21212121212121213,0.6153846153846154,0,0.006732775495278453,0.0,0.0
129,0,0,0,0,0,0,0,0,0.1906158357771261,0.0,0.2003012048192771,0.19849624060150375,0.7894736842105263,0.9166666666666666,0.21212121212121213,0.5897435897435898,0,0.008647206866140377,0.0,0.0
130,0,0,0,0,0,0,0,0,0.18621700879765396,0.0,0.2003012048192771,0.1924812030075188,0.7631578947368421,0.8452380952380952,0.21212121212121213,0.5897435897435898,0,0.01249758007270537,0.0,0.0
131,0,0,0,0,0,0,0,0,0.17595307917888564,0.0,0.1852409638554217,0.17894736842105263,0.7631578947368421,0.9166666666666666,0.21212121212121213,0.5641025641025641,0,0.016347953279270366,0.0,0.0
132,0,0,0,0,0,0,0,0,0.15102639296187684,0.0,0.17921686746987953,0.17293233082706766,0.7368421052631579,0.8452380952380952,0.21212121212121213,0.5641025641025641,0,0.02019832648583536,0.0,0.0
133,0,0,0,0,0,0,0,0,0.1495601173020528,0.0,0.1686746987951807,0.14285714285714285,0.7368421052631579,0.8452380952380952,0.21212121212121213,0.5641025641025641,0,0.024048699692400356,0.0,0.0
