,DEWP,HUMI,PRES,TEMP,cbwd,Iws,precipitation,Iprec,PM_Dongsi,PM_Dongsihuan,PM_Nongzhanguan,PM_US Post
15,0.3,0.1956521739130435,0.3488372093023256,0.5454545454545454,1,0.0014734938548608553,0.0,0.0,0.0,0.0,0.0,0.011282051282051283
16,0.26666666666666666,0.18478260869565216,0.37209302325581395,0.5151515151515151,0,0.004487458557985332,0.0,0.0,0.0,0.0,0.0,0.011282051282051283
17,0.3,0.2391304347826087,0.37209302325581395,0.48484848484848486,0,0.007467934764408425,0.0,0.0,0.0,0.0,0.0,0.011282051282051283
18,0.3,0.29347826086956524,0.3953488372093023,0.42424242424242425,0,0.004487458557985332,0.0,0.0,0.0,0.0,0.0,0.011282051282051283
19,0.3333333333333333,0.29347826086956524,0.4186046511627907,0.45454545454545453,0,0.004487458557985332,0.0,0.0,0.0,0.0,0.0,0.011282051282051283
20,0.3333333333333333,0.32608695652173914,0.4186046511627907,0.42424242424242425,1,0.0014734938548608553,0.0,0.0,0.0,0.0,0.0,0.011282051282051283
21,0.3333333333333333,0.32608695652173914,0.4418604651162791,0.42424242424242425,0,0.004487458557985332,0.0,0.0,0.0,0.0,0.0,0.011282051282051283
22,0.3333333333333333,0.32608695652173914,0.4418604651162791,0.42424242424242425,0,0.007467934764408425,0.0,0.0,0.0,0.0,0.0,0.011282051282051283
23,0.3333333333333333,0.358695652173913,0.4883720930232558,0.42424242424242425,1,0.0014734938548608553,0.0,0.0,0.0,0.0,0.0,0.12717948717948718
24,0.36666666666666664,0.32608695652173914,0.4883720930232558,0.45454545454545453,0,0.004487458557985332,0.0,0.0,0.0,0.0,0.0,0.14666666666666667
25,0.4,0.3695652173913043,0.4883720930232558,0.45454545454545453,0,0.007467934764408425,0.0,0.0,0.0,0.0,0.0,0.15794871794871795
26,0.5333333333333333,0.6032608695652174,0.5116279069767442,0.42424242424242425,0,0.010448410970831518,0.0,0.0,0.0,0.0,0.0,0.18051282051282053
27,0.6666666666666666,0.8369565217391305,0.5348837209302325,0.42424242424242425,0,0.01644285188037909,0.0,0.0,0.0,0.0,0.0,0.13641025641025642
28,0.6666666666666666,0.8369565217391305,0.5348837209302325,0.42424242424242425,0,0.019423328086802184,0.0,0.0,0.0,0.0,0.0,0.10666666666666667
29,0.6666666666666666,0.9130434782608695,0.5348837209302325,0.3939393939393939,0,0.022403804293225273,0.0,0.0,0.0,0.0,0.0,0.10256410256410256
30,0.6666666666666666,0.9130434782608695,0.5581395348837209,0.3939393939393939,0,0.028398245202772846,0.0,0.0,0.0,0.0,0.0,0.12205128205128205
31,0.6666666666666666,0.8369565217391305,0.5813953488372093,0.42424242424242425,0,0.03439268611232042,0.0,0.0,0.0,0.0,0.0,0.11794871794871795
32,0.6333333333333333,0.8369565217391305,0.5813953488372093,0.3939393939393939,0,0.04038712702186799,0.0,0.0,0.0,0.0,0.0,0.13025641025641024
33,0.6666666666666666,0.8369565217391305,0.6046511627906976,0.42424242424242425,0,0.04638156793141556,0.0,0.0,0.0,0.0,0.0,0.13846153846153847
34,0.6666666666666666,0.8369565217391305,0.627906976744186,0.42424242424242425,0,0.05686346739894846,0.0,0.0,0.0,0.0,0.0,0.15076923076923077
35,0.6333333333333333,0.7717391304347826,0.627906976744186,0.42424242424242425,0,0.06734536686648136,0.0,0.0,0.0,0.0,0.0,0.14666666666666667
36,0.6333333333333333,0.7717391304347826,0.627906976744186,0.42424242424242425,0,0.07782726633401427,0.0,0.0,0.0,0.0,0.0,0.16307692307692306
37,0.6333333333333333,0.7717391304347826,0.6046511627906976,0.42424242424242425,0,0.09128964200797027,0.0,0.0,0.0,0.0,0.0,0.15692307692307692
38,0.6,0.7065217391304348,0.6046511627906976,0.42424242424242425,0,0.10475201768192625,0.0,0.0,0.0,0.0,0.0,0.15282051282051282
39,0.6,0.7065217391304348,0.6046511627906976,0.42424242424242425,0,0.11821439335588224,0.0,0.0,0.0,0.0,0.0,0.15794871794871795
40,0.6,0.7065217391304348,0.627906976744186,0.42424242424242425,0,0.12420883426542981,0.0,0.0,0.0,0.0,0.0,0.16307692307692306
41,0.6333333333333333,0.7717391304347826,0.6511627906976745,0.42424242424242425,0,0.13020327517497737,0.0,0.0,0.0,0.0,0.0,0.16923076923076924
42,0.6333333333333333,0.7717391304347826,0.6511627906976745,0.42424242424242425,0,0.1406851746425103,0.0,0.0,0.0,0.0,0.0,0.1476923076923077
43,0.6333333333333333,0.7717391304347826,0.6744186046511628,0.42424242424242425,0,0.14667961555205786,0.0,0.0,0.0,0.0,0.0,0.15282051282051282
44,0.6666666666666666,0.8369565217391305,0.6744186046511628,0.42424242424242425,0,0.15267405646160542,0.0,0.0,0.0,0.0,0.0,0.16307692307692306
45,0.6666666666666666,0.8369565217391305,0.6511627906976745,0.42424242424242425,0,0.16315595592913834,0.0,0.0,0.0,0.0,0.0,0.15487179487179487
46,0.6333333333333333,0.8369565217391305,0.6744186046511628,0.3939393939393939,0,0.1736378553966712,0.0,0.0,0.0,0.0,0.0,0.12410256410256411
47,0.6333333333333333,0.8369565217391305,0.6511627906976745,0.3939393939393939,0,0.18411975486420412,0.0,0.0,0.0,0.0,0.0,0.08717948717948718
48,0.6666666666666666,0.9130434782608695,0.6511627906976745,0.3939393939393939,0,0.19460165433173704,0.12121212121212123,0.03571428571428572,0.0,0.0,0.0,0.059487179487179485
49,0.6333333333333333,0.8369565217391305,0.627906976744186,0.3939393939393939,0,0.20508355379926993,0.15151515151515152,0.08035714285714286,0.0,0.0,0.0,0.06153846153846154
50,0.6333333333333333,0.9130434782608695,0.627906976744186,0.36363636363636365,0,0.2185459294732259,0.15151515151515152,0.125,0.0,0.0,0.0,0.05128205128205128
51,0.6333333333333333,0.9130434782608695,0.6046511627906976,0.36363636363636365,0,0.22902782894075885,0.21212121212121213,0.18750000000000003,0.0,0.0,0.0,0.06153846153846154
52,0.6333333333333333,0.9130434782608695,0.5813953488372093,0.36363636363636365,0,0.24249020461471482,0.36363636363636365,0.29464285714285715,0.0,0.0,0.0,0.08
53,0.6,0.9130434782608695,0.5813953488372093,0.3333333333333333,0,0.2559525802886708,0.21212121212121213,0.35714285714285715,0.0,0.0,0.0,0.0882051282051282
54,0.5666666666666667,0.8369565217391305,0.5813953488372093,0.3333333333333333,0,0.2694149559626268,0.30303030303030304,0.44642857142857145,0.0,0.0,0.0,0.08307692307692308
55,0.5666666666666667,0.9130434782608695,0.5813953488372093,0.30303030303030304,0,0.2828773316365828,0.21212121212121213,0.5089285714285715,0.0,0.0,0.0,0.07897435897435898
56,0.5666666666666667,0.9130434782608695,0.5813953488372093,0.30303030303030304,0,0.2993536720136633,0.15151515151515152,0.5535714285714286,0.0,0.0,0.0,0.08307692307692308
57,0.5333333333333333,0.8369565217391305,0.5581395348837209,0.30303030303030304,0,0.3128160476876193,0.21212121212121213,0.6160714285714286,0.0,0.0,0.0,0.07487179487179488
58,0.5333333333333333,0.8369565217391305,0.5581395348837209,0.30303030303030304,0,0.32627842336157525,0.12121212121212123,0.6517857142857143,0.0,0.0,0.0,0.09538461538461539
59,0.5333333333333333,0.8369565217391305,0.5348837209302325,0.30303030303030304,0,0.3427547637386557,0.15151515151515152,0.6964285714285715,0.0,0.0,0.0,0.10461538461538461
60,0.5333333333333333,0.8369565217391305,0.5116279069767442,0.30303030303030304,0,0.3532366632061887,0.33333333333333337,0.7946428571428572,0.0,0.0,0.0,0.08717948717948718
61,0.5333333333333333,0.8369565217391305,0.4883720930232558,0.30303030303030304,0,0.3726934797896922,0.15151515151515152,0.8392857142857144,0.0,0.0,0.0,0.09333333333333334
62,0.5333333333333333,0.8369565217391305,0.4883720930232558,0.30303030303030304,0,0.38916982016677265,0.09090909090909091,0.8660714285714286,0.0,0.0,0.0,0.09230769230769231
63,0.5333333333333333,0.8369565217391305,0.4883720930232558,0.30303030303030304,0,0.40564616054385316,0.15151515151515152,0.9107142857142857,0.0,0.0,0.0,0.08307692307692308
64,0.5333333333333333,0.8369565217391305,0.4883720930232558,0.30303030303030304,0,0.416128060011386,0.060606060606060615,0.9285714285714287,0.0,0.0,0.0,0.06666666666666667
65,0.5333333333333333,0.8369565217391305,0.4883720930232558,0.30303030303030304,0,0.426609959478919,0.030303030303030307,0.9375000000000001,0.0,0.0,0.0,0.057435897435897436
66,0.5333333333333333,0.8369565217391305,0.5116279069767442,0.30303030303030304,1,0.0014734938548608553,0.12121212121212123,0.9732142857142858,0.0,0.0,0.0,0.04923076923076923
67,0.5333333333333333,0.8369565217391305,0.5348837209302325,0.30303030303030304,1,0.004453970061283949,0.09090909090909091,1.0,0.0,0.0,0.0,0.06769230769230769
68,0.5666666666666667,0.9130434782608695,0.5348837209302325,0.30303030303030304,0,0.011955393322393756,0.0,0.0,0.0,0.0,0.0,0.06871794871794872
69,0.5333333333333333,0.9130434782608695,0.5581395348837209,0.2727272727272727,0,0.02243729278992666,0.0,0.0,0.0,0.0,0.0,0.07282051282051281
70,0.5333333333333333,0.8369565217391305,0.5581395348837209,0.30303030303030304,0,0.03589966846388266,0.0,0.0,0.0,0.0,0.0,0.06974358974358974
71,0.5,0.9130434782608695,0.5581395348837209,0.24242424242424243,0,0.04638156793141556,0.0,0.0,0.0,0.0,0.0,0.0758974358974359
72,0.43333333333333335,0.8369565217391305,0.5581395348837209,0.21212121212121213,0,0.05237600884096313,0.0,0.0,0.0,0.0,0.0,0.05435897435897436
73,0.36666666666666664,0.5217391304347826,0.5581395348837209,0.30303030303030304,0,0.07183282542446669,0.0,0.0,0.0,0.0,0.0,0.020512820512820513
74,0.3333333333333333,0.5217391304347826,0.5813953488372093,0.2727272727272727,0,0.09879106526908006,0.0,0.0,0.0,0.0,0.0,0.021538461538461538
75,0.3,0.5217391304347826,0.5813953488372093,0.24242424242424243,0,0.13171025752653961,0.0,0.0,0.0,0.0,0.0,0.02358974358974359
76,0.26666666666666666,0.4673913043478261,0.6046511627906976,0.24242424242424243,0,0.16164897357757607,0.0,0.0,0.0,0.0,0.0,0.021538461538461538
77,0.23333333333333334,0.4673913043478261,0.627906976744186,0.21212121212121213,0,0.18559324871906496,0.0,0.0,0.0,0.0,0.0,0.015384615384615385
78,0.2,0.42391304347826086,0.6511627906976745,0.21212121212121213,0,0.21553196477010145,0.0,0.0,0.0,0.0,0.0,0.024615384615384615
79,0.2,0.4673913043478261,0.6511627906976745,0.18181818181818182,0,0.24547068082113793,0.0,0.0,0.0,0.0,0.0,0.021538461538461538
80,0.16666666666666666,0.41304347826086957,0.6744186046511628,0.18181818181818182,0,0.2694149559626268,0.0,0.0,0.0,0.0,0.0,0.022564102564102566
81,0.16666666666666666,0.41304347826086957,0.6976744186046512,0.18181818181818182,0,0.30233414822008636,0.0,0.0,0.0,0.0,0.0,0.022564102564102566
82,0.16666666666666666,0.3804347826086957,0.7209302325581395,0.21212121212121213,0,0.33525334047754596,0.0,0.0,0.0,0.0,0.0,0.020512820512820513
83,0.13333333333333333,0.33695652173913043,0.7441860465116279,0.21212121212121213,0,0.36221158032215933,0.0,0.0,0.0,0.0,0.0,0.024615384615384615
84,0.2,0.3804347826086957,0.7209302325581395,0.24242424242424243,0,0.39215029637319576,0.0,0.0,0.0,0.0,0.0,0.027692307692307693
85,0.23333333333333334,0.3804347826086957,0.7209302325581395,0.2727272727272727,0,0.4250694886306553,0.0,0.0,0.0,0.0,0.0,0.02358974358974359
86,0.2,0.34782608695652173,0.7209302325581395,0.2727272727272727,0,0.45500820468169184,0.0,0.0,0.0,0.0,0.0,0.024615384615384615
87,0.2,0.31521739130434784,0.7209302325581395,0.30303030303030304,0,0.48494692073272827,0.0,0.0,0.0,0.0,0.0,0.02564102564102564
88,0.2,0.31521739130434784,0.7441860465116279,0.30303030303030304,0,0.5088911958742172,0.0,0.0,0.0,0.0,0.0,0.02564102564102564
89,0.23333333333333334,0.42391304347826086,0.7674418604651163,0.24242424242424243,0,0.5328354710157062,0.0,0.0,0.0,0.0,0.0,0.02358974358974359
90,0.13333333333333333,0.30434782608695654,0.7674418604651163,0.24242424242424243,0,0.5522922875992097,0.0,0.0,0.0,0.0,0.0,0.021538461538461538
91,0.2,0.42391304347826086,0.7906976744186046,0.21212121212121213,0,0.5717491041827133,0.0,0.0,0.0,0.0,0.0,0.02666666666666667
92,0.1,0.30434782608695654,0.813953488372093,0.21212121212121213,0,0.6016878202337498,0.0,0.0,0.0,0.0,0.0,0.028717948717948718
93,0.1,0.33695652173913043,0.813953488372093,0.18181818181818182,0,0.6256320953752387,0.0,0.0,0.0,0.0,0.0,0.024615384615384615
94,0.1,0.33695652173913043,0.8372093023255814,0.18181818181818182,0,0.652590335219852,0.0,0.0,0.0,0.0,0.0,0.02666666666666667
95,0.03333333333333333,0.32608695652173914,0.8372093023255814,0.12121212121212122,0,0.6630722346873849,0.0,0.0,0.0,0.0,0.0,0.02564102564102564
96,0.03333333333333333,0.40217391304347827,0.8372093023255814,0.06060606060606061,0,0.6735541341549178,0.0,0.0,0.0,0.0,0.0,0.029743589743589743
97,0.03333333333333333,0.44565217391304346,0.8372093023255814,0.030303030303030304,0,0.6870165098288737,0.0,0.0,0.0,0.0,0.0,0.022564102564102566
98,0.03333333333333333,0.4891304347826087,0.8372093023255814,0.0,0,0.6974984092964066,0.0,0.0,0.0,0.0,0.0,0.020512820512820513
99,0.0,0.40217391304347827,0.8372093023255814,0.030303030303030304,0,0.7139747496734872,0.0,0.0,0.0,0.0,0.0,0.02358974358974359
100,0.0,0.44565217391304346,0.8372093023255814,0.0,0,0.7304510900505676,0.0,0.0,0.0,0.0,0.0,0.02358974358974359
101,0.0,0.32608695652173914,0.813953488372093,0.09090909090909091,0,0.014969358025518234,0.0,0.0,0.0,0.0,0.0,0.022564102564102566
102,0.03333333333333333,0.358695652173913,0.8372093023255814,0.09090909090909091,0,0.025451257493051136,0.0,0.0,0.0,0.0,0.0,0.022564102564102566
103,0.0,0.32608695652173914,0.813953488372093,0.09090909090909091,0,0.0449080740765547,0.0,0.0,0.0,0.0,0.0,0.022564102564102566
104,0.03333333333333333,0.358695652173913,0.8372093023255814,0.09090909090909091,0,0.061384414453635176,0.0,0.0,0.0,0.0,0.0,0.024615384615384615
105,0.03333333333333333,0.32608695652173914,0.8372093023255814,0.12121212121212122,0,0.08084123103713874,0.0,0.0,0.0,0.0,0.0,0.031794871794871796
106,0.06666666666666667,0.32608695652173914,0.8372093023255814,0.15151515151515152,0,0.09731757141421922,0.0,0.0,0.0,0.0,0.0,0.02564102564102564
107,0.06666666666666667,0.29347826086956524,0.8372093023255814,0.18181818181818182,0,0.11379391179129968,0.0,0.0,0.0,0.0,0.0,0.022564102564102566
108,0.06666666666666667,0.2717391304347826,0.813953488372093,0.21212121212121213,0,0.13027025216838015,0.0,0.0,0.0,0.0,0.0,0.03487179487179487
109,0.1,0.2717391304347826,0.7674418604651163,0.24242424242424243,0,0.1362646930779277,0.0,0.0,0.0,0.0,0.0,0.036923076923076927
110,0.16666666666666666,0.33695652173913043,0.7674418604651163,0.24242424242424243,1,0.0014734938548608553,0.0,0.0,0.0,0.0,0.0,0.028717948717948718
111,0.13333333333333333,0.30434782608695654,0.7441860465116279,0.24242424242424243,0,0.004487458557985332,0.0,0.0,0.0,0.0,0.0,0.046153846153846156
112,0.1,0.2717391304347826,0.7441860465116279,0.24242424242424243,0,0.010481899467532902,0.0,0.0,0.0,0.0,0.0,0.052307692307692305
113,0.13333333333333333,0.30434782608695654,0.7441860465116279,0.24242424242424243,0,0.016476340377080474,0.0,0.0,0.0,0.0,0.0,0.055384615384615386
114,0.13333333333333333,0.30434782608695654,0.7674418604651163,0.24242424242424243,0,0.022470781286628043,0.0,0.0,0.0,0.0,0.0,0.05641025641025641
115,0.16666666666666666,0.41304347826086957,0.7906976744186046,0.18181818181818182,0,0.03295268075416095,0.0,0.0,0.0,0.0,0.0,0.08102564102564103
116,0.16666666666666666,0.3804347826086957,0.7906976744186046,0.21212121212121213,0,0.04343458022169385,0.0,0.0,0.0,0.0,0.0,0.10358974358974359
117,0.1,0.5543478260869565,0.7906976744186046,0.030303030303030304,0,0.053916479689226755,0.0,0.0,0.0,0.0,0.0,0.06256410256410257
118,0.16666666666666666,0.41304347826086957,0.813953488372093,0.18181818181818182,0,0.06737885536318275,0.0,0.0,0.0,0.0,0.0,0.046153846153846156
119,0.16666666666666666,0.5543478260869565,0.7906976744186046,0.09090909090909091,0,0.07786075483071564,0.0,0.0,0.0,0.0,0.0,0.052307692307692305
120,0.06666666666666667,0.44565217391304346,0.7906976744186046,0.06060606060606061,0,0.08834265429824854,0.0,0.0,0.0,0.0,0.0,0.07384615384615385
121,0.06666666666666667,0.32608695652173914,0.7906976744186046,0.15151515151515152,0,0.011955393322393756,0.0,0.0,0.0,0.0,0.0,0.046153846153846156
122,0.03333333333333333,0.29347826086956524,0.813953488372093,0.15151515151515152,0,0.02541776899634975,0.0,0.0,0.0,0.0,0.0,0.04
123,0.03333333333333333,0.29347826086956524,0.7906976744186046,0.15151515151515152,0,0.04487458557985332,0.0,0.0,0.0,0.0,0.0,0.022564102564102566
124,0.03333333333333333,0.29347826086956524,0.7906976744186046,0.15151515151515152,0,0.05833696125380932,0.0,0.0,0.0,0.0,0.0,0.02358974358974359
125,0.03333333333333333,0.29347826086956524,0.7906976744186046,0.15151515151515152,0,0.07779377783731288,0.0,0.0,0.0,0.0,0.0,0.01641025641025641
126,0.03333333333333333,0.29347826086956524,0.7906976744186046,0.15151515151515152,0,0.09427011821439336,0.0,0.0,0.0,0.0,0.0,0.020512820512820513
127,0.03333333333333333,0.32608695652173914,0.813953488372093,0.12121212121212122,0,0.11074645859147382,0.0,0.0,0.0,0.0,0.0,0.015384615384615385
128,0.03333333333333333,0.29347826086956524,0.813953488372093,0.15151515151515152,0,0.13020327517497737,0.0,0.0,0.0,0.0,0.0,0.024615384615384615
129,0.06666666666666667,0.29347826086956524,0.8372093023255814,0.18181818181818182,0,0.14667961555205786,0.0,0.0,0.0,0.0,0.0,0.029743589743589743
130,0.06666666666666667,0.2717391304347826,0.8372093023255814,0.21212121212121213,0,0.16613643213556142,0.0,0.0,0.0,0.0,0.0,0.03794871794871795
131,0.1,0.2717391304347826,0.8372093023255814,0.24242424242424243,0,0.18261277251264188,0.0,0.0,0.0,0.0,0.0,0.02358974358974359
132,0.1,0.2391304347826087,0.813953488372093,0.2727272727272727,0,0.19607514818659788,0.0,0.0,0.0,0.0,0.0,0.031794871794871796
133,0.16666666666666666,0.30434782608695654,0.7906976744186046,0.2727272727272727,0,0.011955393322393756,0.0,0.0,0.0,0.0,0.0,0.0441025641025641
134,0.16666666666666666,0.2826086956521739,0.7906976744186046,0.30303030303030304,0,0.017949834231941325,0.0,0.0,0.0,0.0,0.0,0.04512820512820513
135,0.16666666666666666,0.25,0.7906976744186046,0.3333333333333333,1,0.0014734938548608553,0.0,0.0,0.0,0.0,0.0,0.048205128205128206
136,0.16666666666666666,0.25,0.7906976744186046,0.3333333333333333,0,0.004487458557985332,0.0,0.0,0.0,0.0,0.0,0.052307692307692305
137,0.2,0.31521739130434784,0.7906976744186046,0.30303030303030304,0,0.010481899467532902,0.0,0.0,0.0,0.0,0.0,0.09333333333333334
138,0.16666666666666666,0.2826086956521739,0.7906976744186046,0.30303030303030304,0,0.016476340377080474,0.0,0.0,0.0,0.0,0.0,0.07179487179487179
139,0.16666666666666666,0.45652173913043476,0.813953488372093,0.15151515151515152,1,0.0014734938548608553,0.0,0.0,0.0,0.0,0.0,0.10256410256410256
140,0.16666666666666666,0.3804347826086957,0.8372093023255814,0.21212121212121213,0,0.004487458557985332,0.0,0.0,0.0,0.0,0.0,0.13025641025641024
141,0.2,0.5108695652173914,0.813953488372093,0.15151515151515152,0,0.010481899467532902,0.0,0.0,0.0,0.0,0.0,0.09025641025641026
142,0.16666666666666666,0.5543478260869565,0.8372093023255814,0.09090909090909091,0,0.016476340377080474,0.0,0.0,0.0,0.0,0.0,0.12923076923076923
143,0.2,0.6195652173913043,0.8372093023255814,0.09090909090909091,0,0.022470781286628043,0.0,0.0,0.0,0.0,0.0,0.12512820512820513
144,0.2,0.6195652173913043,0.8372093023255814,0.09090909090909091,0,0.028465222196175612,0.0,0.0,0.0,0.0,0.0,0.1282051282051282
145,0.2,0.6195652173913043,0.8372093023255814,0.09090909090909091,1,0.0,0.0,0.0,0.0,0.0,0.0,0.038974358974358976
146,0.16666666666666666,0.6739130434782609,0.8604651162790697,0.030303030303030304,1,0.002980476206423094,0.0,0.0,0.0,0.0,0.0,0.03282051282051282
147,0.13333333333333333,0.45652173913043476,0.8604651162790697,0.12121212121212122,0,0.011955393322393756,0.0,0.0,0.0,0.0,0.0,0.02564102564102564
148,0.1,0.45652173913043476,0.8372093023255814,0.09090909090909091,0,0.02243729278992666,0.0,0.0,0.0,0.0,0.0,0.02358974358974359
149,0.06666666666666667,0.3695652173913043,0.8372093023255814,0.12121212121212122,0,0.03291919225745956,0.0,0.0,0.0,0.0,0.0,0.019487179487179488
150,0.1,0.41304347826086957,0.8372093023255814,0.12121212121212122,0,0.04638156793141556,0.0,0.0,0.0,0.0,0.0,0.018461538461538463
151,0.06666666666666667,0.29347826086956524,0.8604651162790697,0.18181818181818182,0,0.014969358025518234,0.0,0.0,0.0,0.0,0.0,0.019487179487179488
152,0.1,0.3695652173913043,0.8604651162790697,0.15151515151515152,0,0.011955393322393756,0.0,0.0,0.0,0.0,0.0,0.022564102564102566
153,0.13333333333333333,0.33695652173913043,0.8604651162790697,0.21212121212121213,0,0.02843173369947423,0.0,0.0,0.0,0.0,0.0,0.035897435897435895
154,0.16666666666666666,0.33695652173913043,0.8604651162790697,0.24242424242424243,0,0.04189410937343023,0.0,0.0,0.0,0.0,0.0,0.03794871794871795
155,0.23333333333333334,0.3804347826086957,0.8604651162790697,0.2727272727272727,0,0.05237600884096313,0.0,0.0,0.0,0.0,0.0,0.03794871794871795
156,0.2,0.31521739130434784,0.8372093023255814,0.30303030303030304,0,0.06285790830849602,0.0,0.0,0.0,0.0,0.0,0.05128205128205128
157,0.2,0.2826086956521739,0.813953488372093,0.3333333333333333,0,0.0688523492180436,0.0,0.0,0.0,0.0,0.0,0.048205128205128206
158,0.23333333333333334,0.2826086956521739,0.7906976744186046,0.36363636363636365,0,0.07484679012759117,0.0,0.0,0.0,0.0,0.0,0.04717948717948718
159,0.23333333333333334,0.2826086956521739,0.7674418604651163,0.36363636363636365,0,0.08084123103713874,0.0,0.0,0.0,0.0,0.0,0.05333333333333334
160,0.3,0.391304347826087,0.7674418604651163,0.3333333333333333,0,0.0868356719466863,0.0,0.0,0.0,0.0,0.0,0.046153846153846156
161,0.26666666666666666,0.391304347826087,0.7674418604651163,0.30303030303030304,0,0.09283011285623388,0.0,0.0,0.0,0.0,0.0,0.050256410256410255
162,0.26666666666666666,0.4673913043478261,0.7674418604651163,0.24242424242424243,0,0.0014734938548608553,0.0,0.0,0.0,0.0,0.0,0.06358974358974359
163,0.3,0.5217391304347826,0.7906976744186046,0.24242424242424243,0,0.004487458557985332,0.0,0.0,0.0,0.0,0.0,0.10358974358974359
164,0.26666666666666666,0.6847826086956522,0.7674418604651163,0.12121212121212122,0,0.004487458557985332,0.0,0.0,0.0,0.0,0.0,0.15794871794871795
165,0.26666666666666666,0.6195652173913043,0.7674418604651163,0.15151515151515152,1,0.0,0.0,0.0,0.0,0.0,0.0,0.19794871794871796
166,0.2,0.5108695652173914,0.7674418604651163,0.15151515151515152,1,0.002980476206423094,0.0,0.0,0.0,0.0,0.0,0.18974358974358974
167,0.2,0.6195652173913043,0.7674418604651163,0.09090909090909091,1,0.005960952412846187,0.0,0.0,0.0,0.0,0.0,0.21025641025641026
168,0.2,0.6847826086956522,0.7441860465116279,0.06060606060606061,0,0.004487458557985332,0.0,0.0,0.0,0.0,0.0,0.19487179487179487
169,0.26666666666666666,0.75,0.7441860465116279,0.09090909090909091,0,0.010481899467532902,0.0,0.0,0.0,0.0,0.0,0.27692307692307694
170,0.23333333333333334,0.6847826086956522,0.7441860465116279,0.09090909090909091,0,0.0014734938548608553,0.0,0.0,0.0,0.0,0.0,0.16307692307692306
171,0.26666666666666666,0.6847826086956522,0.7209302325581395,0.12121212121212122,0,0.0014734938548608553,0.0,0.0,0.0,0.0,0.0,0.1076923076923077
172,0.3,0.75,0.7209302325581395,0.12121212121212122,1,0.0,0.0,0.0,0.0,0.0,0.0,0.09743589743589744
173,0.3,0.75,0.6976744186046512,0.12121212121212122,1,0.002980476206423094,0.0,0.0,0.0,0.0,0.0,0.07794871794871795
174,0.3,0.75,0.6976744186046512,0.12121212121212122,0,0.004487458557985332,0.0,0.0,0.0,0.0,0.0,0.06769230769230769
175,0.36666666666666664,0.7608695652173914,0.6976744186046512,0.18181818181818182,0,0.0014734938548608553,0.0,0.0,0.0,0.0,0.0,0.06256410256410257
176,0.36666666666666664,0.6956521739130435,0.6976744186046512,0.21212121212121213,0,0.0014734938548608553,0.0,0.0,0.0,0.0,0.0,0.08923076923076922
177,0.36666666666666664,0.6956521739130435,0.7209302325581395,0.21212121212121213,0,0.004453970061283949,0.0,0.0,0.0,0.0,0.0,0.13333333333333333
178,0.3333333333333333,0.5217391304347826,0.7209302325581395,0.2727272727272727,0,0.0014734938548608553,0.0,0.0,0.0,0.0,0.0,0.15384615384615385
