,DEWP,HUMI,PRES,TEMP,cbwd,Iws,precipitation,Iprec,PM_US Post
35,0.47368421052631576,0.20238095238095238,0.15151515151515152,0.6666666666666666,0,0.696186194583665,0.0,0.0,0.007518796992481203
36,0.5,0.2261904761904762,0.15151515151515152,0.6666666666666666,0,0.7154165501516488,0.0,0.0,0.006015037593984963
37,0.5,0.2261904761904762,0.15151515151515152,0.6666666666666666,0,0.7327324743487706,0.0,0.0,0.007518796992481203
38,0.5263157894736842,0.2619047619047619,0.18181818181818182,0.6666666666666666,0,0.745230054421476,0.0,0.0,0.012030075187969926
39,0.5263157894736842,0.2261904761904762,0.18181818181818182,0.6923076923076923,0,0.7577276344941815,0.0,0.0,0.013533834586466165
40,0.5526315789473685,0.23809523809523808,0.21212121212121213,0.717948717948718,0,0.7731076168556004,0.0,0.0,0.010526315789473684
41,0.5789473684210527,0.23809523809523808,0.24242424242424243,0.7435897435897436,0,0.7856051969283057,0.0,0.0,0.010526315789473684
42,0.5789473684210527,0.21428571428571427,0.24242424242424243,0.7692307692307693,0,0.7981027770010111,0.0,0.0,0.009022556390977444
43,0.5789473684210527,0.16666666666666666,0.24242424242424243,0.8205128205128205,0,0.8134827593624299,0.0,0.0,0.012030075187969926
44,0.5789473684210527,0.14285714285714285,0.24242424242424243,0.8461538461538461,0,0.8327131149304137,0.0,0.0,0.012030075187969926
45,0.5789473684210527,0.14285714285714285,0.21212121212121213,0.8461538461538461,0,0.8519434704983975,0.0,0.0,0.009022556390977444
46,0.5526315789473685,0.11904761904761904,0.21212121212121213,0.8461538461538461,0,0.8711738260663813,0.0,0.0,0.009022556390977444
47,0.5263157894736842,0.08333333333333333,0.21212121212121213,0.8717948717948718,0,0.8904041816343652,0.0,0.0,0.010526315789473684
48,0.5263157894736842,0.08333333333333333,0.18181818181818182,0.8717948717948718,0,0.9077201058314871,0.0,0.0,0.010526315789473684
49,0.5263157894736842,0.08333333333333333,0.21212121212121213,0.8717948717948718,0,0.9202176859041924,0.0,0.0,0.007518796992481203
50,0.5263157894736842,0.09523809523809523,0.21212121212121213,0.8461538461538461,0,0.9308008346060359,0.0,0.0,0.021052631578947368
51,0.5,0.09523809523809523,0.24242424242424243,0.8205128205128205,0,0.9432984146787413,0.0,0.0,0.006015037593984963
52,0.5263157894736842,0.17857142857142858,0.2727272727272727,0.7435897435897436,0,0.9519456215448816,0.0,0.0,0.009022556390977444
53,0.47368421052631576,0.10714285714285714,0.30303030303030304,0.7692307692307693,0,0.9625287702467251,0.0,0.0,0.007518796992481203
54,0.4473684210526316,0.08333333333333333,0.3333333333333333,0.7692307692307693,0,0.9750263503194305,0.0,0.0,0.0030075187969924814
55,0.5263157894736842,0.2857142857142857,0.3333333333333333,0.6410256410256411,0,0.9788767235259954,0.0,0.0,0.0015037593984962407
56,0.5789473684210527,0.4880952380952381,0.3333333333333333,0.5641025641025641,0,0.0028824022887134594,0.0,0.0,0.007518796992481203
57,0.5,0.25,0.3333333333333333,0.6410256410256411,0,0.0028824022887134594,0.0,0.0,0.013533834586466165
58,0.5789473684210527,0.5833333333333334,0.3333333333333333,0.5128205128205128,0,0.009615177783991912,0.0,0.0,0.007518796992481203
59,0.5789473684210527,0.5833333333333334,0.3333333333333333,0.5128205128205128,0,0.0028824022887134594,0.0,0.0,0.007518796992481203
60,0.6052631578947368,0.7023809523809523,0.3333333333333333,0.48717948717948717,0,0.0009464604530103896,0.0,0.0,0.012030075187969926
61,0.6052631578947368,0.7738095238095238,0.3333333333333333,0.46153846153846156,0,0.004796833659575383,0.0,0.0,0.016541353383458645
62,0.6052631578947368,0.7738095238095238,0.36363636363636365,0.46153846153846156,0,0.0009464604530103896,0.0,0.0,0.015037593984962405
63,0.631578947368421,0.7023809523809523,0.36363636363636365,0.5128205128205128,0,0.0028824022887134594,0.0,0.0,0.022556390977443608
64,0.6052631578947368,0.36904761904761907,0.3939393939393939,0.6666666666666666,0,0.0009464604530103896,0.0,0.0,0.02406015037593985
65,0.5526315789473685,0.15476190476190477,0.3939393939393939,0.7948717948717948,0,0.0028824022887134594,0.0,0.0,0.016541353383458645
66,0.5263157894736842,0.11904761904761904,0.3939393939393939,0.8205128205128205,0,0.01537998236141883,0.0,0.0,0.012030075187969926
67,0.5,0.05952380952380952,0.36363636363636365,0.8717948717948718,0,0.027877562434124203,0.0,0.0,0.013533834586466165
68,0.47368421052631576,0.011904761904761904,0.3333333333333333,0.9230769230769231,0,0.04325754479554303,0.0,0.0,0.009022556390977444
69,0.5,0.03571428571428571,0.30303030303030304,0.9230769230769231,0,0.05384069349738648,0.0,0.0,0.006015037593984963
70,0.5,0.011904761904761904,0.30303030303030304,0.9487179487179487,0,0.06442384219922992,0.0,0.0,0.006015037593984963
71,0.47368421052631576,0.0,0.2727272727272727,0.9487179487179487,0,0.07500699090107336,0.0,0.0,0.010526315789473684
72,0.5,0.011904761904761904,0.24242424242424243,0.9487179487179487,0,0.08559013960291682,0.0,0.0,0.013533834586466165
73,0.5,0.011904761904761904,0.24242424242424243,0.9487179487179487,0,0.007679235948288841,0.0,0.0,0.016541353383458645
74,0.5526315789473685,0.08333333333333333,0.24242424242424243,0.8974358974358975,0,0.01632644281442922,0.0,0.0,0.031578947368421054
75,0.5526315789473685,0.09523809523809523,0.2727272727272727,0.8717948717948718,0,0.023059218309707676,0.0,0.0,0.03458646616541353
76,0.5526315789473685,0.11904761904761904,0.2727272727272727,0.8461538461538461,0,0.02979199380498613,0.0,0.0,0.03759398496240601
77,0.6052631578947368,0.27380952380952384,0.2727272727272727,0.7435897435897436,1,0.0009464604530103896,0.0,0.0,0.039097744360902256
78,0.6842105263157895,0.5952380952380952,0.30303030303030304,0.6153846153846154,1,0.0019144313708619246,0.0,0.0,0.03759398496240601
79,0.6842105263157895,0.7142857142857143,0.30303030303030304,0.5641025641025641,1,0.0028824022887134594,0.0,0.0,0.0481203007518797
80,0.6842105263157895,0.7738095238095238,0.30303030303030304,0.5384615384615384,1,0.004796833659575383,0.0,0.0,0.04962406015037594
81,0.6578947368421053,0.7023809523809523,0.30303030303030304,0.5384615384615384,0,0.0028824022887134594,0.0,0.0,0.06315789473684211
82,0.6578947368421053,0.7738095238095238,0.3333333333333333,0.5128205128205128,0,0.006732775495278453,0.0,0.0,0.03759398496240601
83,0.6578947368421053,0.7738095238095238,0.30303030303030304,0.5128205128205128,0,0.013465550990556905,0.0,0.0,0.05263157894736842
84,0.631578947368421,0.6428571428571429,0.3333333333333333,0.5384615384615384,0,0.017315924197121902,0.0,0.0,0.04360902255639098
85,0.6578947368421053,0.7738095238095238,0.3333333333333333,0.5128205128205128,0,0.021166297403686894,0.0,0.0,0.04360902255639098
86,0.631578947368421,0.7738095238095238,0.3333333333333333,0.48717948717948717,0,0.02789907289896535,0.0,0.0,0.03609022556390978
87,0.6578947368421053,0.6547619047619048,0.3333333333333333,0.5641025641025641,0,0.034631848394243804,0.0,0.0,0.04962406015037594
88,0.6578947368421053,0.4523809523809524,0.36363636363636365,0.6666666666666666,0,0.04136462388952226,0.0,0.0,0.04360902255639098
89,0.6578947368421053,0.27380952380952384,0.36363636363636365,0.7948717948717948,0,0.048097399384800704,0.0,0.0,0.02706766917293233
90,0.6052631578947368,0.14285714285714285,0.36363636363636365,0.8717948717948718,0,0.054830174880079165,0.0,0.0,0.022556390977443608
91,0.5789473684210527,0.08333333333333333,0.3333333333333333,0.9230769230769231,0,0.058680548086644156,0.0,0.0,0.021052631578947368
92,0.5526315789473685,0.047619047619047616,0.3333333333333333,0.9487179487179487,0,0.06253092129320915,0.0,0.0,0.021052631578947368
93,0.5526315789473685,0.023809523809523808,0.30303030303030304,1.0,1,0.0009464604530103896,0.0,0.0,0.021052631578947368
94,0.5526315789473685,0.023809523809523808,0.2727272727272727,1.0,1,0.002860891823872314,0.0,0.0,0.015037593984962405
95,0.5526315789473685,0.023809523809523808,0.24242424242424243,1.0,1,0.006711265030437307,0.0,0.0,0.013533834586466165
96,0.5789473684210527,0.03571428571428571,0.24242424242424243,1.0,1,0.008625696401299232,0.0,0.0,0.031578947368421054
97,0.6578947368421053,0.17857142857142858,0.21212121212121213,0.8974358974358975,0,0.0028824022887134594,0.0,0.0,0.03759398496240601
98,0.6052631578947368,0.10714285714285714,0.21212121212121213,0.9230769230769231,0,0.009615177783991912,0.0,0.0,0.07669172932330827
99,0.7368421052631579,0.5476190476190477,0.24242424242424243,0.6923076923076923,0,0.013465550990556905,0.0,0.0,0.10225563909774436
100,0.7368421052631579,0.6071428571428571,0.24242424242424243,0.6666666666666666,0,0.017315924197121902,0.0,0.0,0.12781954887218044
101,0.7631578947368421,0.7142857142857143,0.2727272727272727,0.6410256410256411,0,0.0028824022887134594,0.0,0.0,0.14135338345864662
102,0.7631578947368421,0.7142857142857143,0.2727272727272727,0.6410256410256411,0,0.0009464604530103896,0.0,0.0,0.15789473684210525
103,0.7631578947368421,0.7142857142857143,0.2727272727272727,0.6410256410256411,0,0.004796833659575383,0.0,0.0,0.18796992481203006
104,0.7105263157894737,0.5476190476190477,0.24242424242424243,0.6666666666666666,1,0.0009464604530103896,0.0,0.0,0.20451127819548873
105,0.7368421052631579,0.7738095238095238,0.24242424242424243,0.5897435897435898,0,0.0028824022887134594,0.0,0.0,0.18195488721804512
106,0.7368421052631579,0.7738095238095238,0.24242424242424243,0.5897435897435898,0,0.0028824022887134594,0.0,0.0,0.19097744360902255
107,0.7368421052631579,0.7738095238095238,0.24242424242424243,0.5897435897435898,0,0.004796833659575383,0.0,0.0,0.19849624060150375
108,0.7631578947368421,0.8452380952380952,0.24242424242424243,0.5897435897435898,1,0.0009464604530103896,0.0,0.0,0.15789473684210525
109,0.7368421052631579,0.7738095238095238,0.24242424242424243,0.5897435897435898,0,0.0028824022887134594,0.0,0.0,0.13984962406015036
110,0.7105263157894737,0.7738095238095238,0.24242424242424243,0.5641025641025641,0,0.009615177783991912,0.0,0.0,0.1293233082706767
111,0.7368421052631579,0.8452380952380952,0.2727272727272727,0.5641025641025641,1,0.0009464604530103896,0.0,0.0,0.13082706766917293
112,0.7368421052631579,0.6547619047619048,0.2727272727272727,0.6410256410256411,0,0.0028824022887134594,0.0,0.0,0.14285714285714285
113,0.7631578947368421,0.6071428571428571,0.24242424242424243,0.6923076923076923,0,0.009615177783991912,0.0,0.0,0.15037593984962405
114,0.7105263157894737,0.4642857142857143,0.24242424242424243,0.717948717948718,1,0.0009464604530103896,0.0,0.0,0.13383458646616542
115,0.7105263157894737,0.34523809523809523,0.24242424242424243,0.7948717948717948,0,0.005764804577426918,0.0,0.0,0.12781954887218044
116,0.7105263157894737,0.2857142857142857,0.24242424242424243,0.8461538461538461,0,0.01249758007270537,0.0,0.0,0.13233082706766916
117,0.7105263157894737,0.2857142857142857,0.21212121212121213,0.8461538461538461,1,0.0009464604530103896,0.0,0.0,0.12180451127819548
118,0.7105263157894737,0.25,0.18181818181818182,0.8717948717948718,0,0.005764804577426918,0.0,0.0,0.11578947368421053
119,0.7105263157894737,0.2857142857142857,0.18181818181818182,0.8461538461538461,0,0.009615177783991912,0.0,0.0,0.13383458646616542
120,0.7894736842105263,0.39285714285714285,0.18181818181818182,0.8461538461538461,0,0.0028824022887134594,0.0,0.0,0.15037593984962405
121,0.7368421052631579,0.32142857142857145,0.18181818181818182,0.8461538461538461,1,0.0028824022887134594,0.0,0.0,0.18195488721804512
122,0.7894736842105263,0.5119047619047619,0.18181818181818182,0.7692307692307693,1,0.004796833659575383,0.0,0.0,0.2
123,0.8157894736842105,0.7142857142857143,0.21212121212121213,0.6923076923076923,1,0.005764804577426918,0.0,0.0,0.23759398496240602
124,0.8421052631578947,0.8452380952380952,0.21212121212121213,0.6666666666666666,0,0.0009464604530103896,0.0,0.0,0.23007518796992482
125,0.8157894736842105,0.8452380952380952,0.24242424242424243,0.6410256410256411,0,0.0009464604530103896,0.0,0.0,0.24360902255639097
126,0.8157894736842105,0.8452380952380952,0.24242424242424243,0.6410256410256411,0,0.002860891823872314,0.0,0.0,0.2962406015037594
127,0.7894736842105263,0.8452380952380952,0.24242424242424243,0.6153846153846154,0,0.0028824022887134594,0.0,0.0,0.2
128,0.7894736842105263,0.8452380952380952,0.21212121212121213,0.6153846153846154,0,0.006732775495278453,0.0,0.0,0.17293233082706766
129,0.7894736842105263,0.9166666666666666,0.21212121212121213,0.5897435897435898,0,0.008647206866140377,0.0,0.0,0.19849624060150375
130,0.7631578947368421,0.8452380952380952,0.21212121212121213,0.5897435897435898,0,0.01249758007270537,0.0,0.0,0.1924812030075188
131,0.7631578947368421,0.9166666666666666,0.21212121212121213,0.5641025641025641,0,0.016347953279270366,0.0,0.0,0.17894736842105263
132,0.7368421052631579,0.8452380952380952,0.21212121212121213,0.5641025641025641,0,0.02019832648583536,0.0,0.0,0.17293233082706766
133,0.7368421052631579,0.8452380952380952,0.21212121212121213,0.5641025641025641,0,0.024048699692400356,0.0,0.0,0.14285714285714285
134,0.7368421052631579,0.8452380952380952,0.21212121212121213,0.5641025641025641,0,0.02789907289896535,0.0,0.0,0.13233082706766916
135,0.7368421052631579,0.8452380952380952,0.24242424242424243,0.5641025641025641,0,0.03174944610553034,0.0,0.0,0.13834586466165413
136,0.7894736842105263,0.7738095238095238,0.24242424242424243,0.6410256410256411,0,0.035599819312095334,0.0,0.0,0.1368421052631579
137,0.7894736842105263,0.5119047619047619,0.24242424242424243,0.7692307692307693,0,0.03945019251866033,0.0,0.0,0.13383458646616542
138,0.7631578947368421,0.39285714285714285,0.24242424242424243,0.8205128205128205,0,0.04330056572522532,0.0,0.0,0.11879699248120301
139,0.7631578947368421,0.35714285714285715,0.24242424242424243,0.8461538461538461,0,0.0028824022887134594,0.0,0.0,0.10075187969924812
140,0.7631578947368421,0.2619047619047619,0.21212121212121213,0.9230769230769231,1,0.0009464604530103896,0.0,0.0,0.0962406015037594
141,0.7631578947368421,0.2619047619047619,0.18181818181818182,0.9230769230769231,1,0.004796833659575383,0.0,0.0,0.10977443609022557
142,0.7368421052631579,0.20238095238095238,0.15151515151515152,0.9487179487179487,1,0.008647206866140377,0.0,0.0,0.12330827067669173
143,0.7368421052631579,0.17857142857142858,0.15151515151515152,0.9743589743589743,0,0.005764804577426918,0.0,0.0,0.13834586466165413
144,0.7368421052631579,0.20238095238095238,0.15151515151515152,0.9487179487179487,0,0.01249758007270537,0.0,0.0,0.1293233082706767
145,0.7631578947368421,0.2619047619047619,0.15151515151515152,0.9230769230769231,0,0.019230355567983828,0.0,0.0,0.1443609022556391
146,0.7631578947368421,0.35714285714285715,0.18181818181818182,0.8461538461538461,0,0.025963131063262278,0.0,0.0,0.16541353383458646
147,0.8421052631578947,0.7857142857142857,0.18181818181818182,0.6923076923076923,0,0.027877562434124203,0.0,0.0,0.21052631578947367
148,0.8421052631578947,0.8452380952380952,0.21212121212121213,0.6666666666666666,1,0.0009464604530103896,0.0,0.0,0.24661654135338346
149,0.8421052631578947,0.8452380952380952,0.21212121212121213,0.6666666666666666,1,0.002860891823872314,0.0,0.0,0.28270676691729324
150,0.8421052631578947,0.8452380952380952,0.24242424242424243,0.6666666666666666,1,0.004775323194734238,0.0,0.0,0.3037593984962406
151,0.7894736842105263,0.7738095238095238,0.24242424242424243,0.6410256410256411,1,0.006689754565596163,0.0,0.0,0.2571428571428571
152,0.8157894736842105,0.9166666666666666,0.24242424242424243,0.6153846153846154,1,0.008604185936458087,0.0,0.0,0.23458646616541354
153,0.7894736842105263,0.9166666666666666,0.24242424242424243,0.5897435897435898,1,0.009572156854309623,0.0,0.0,0.23308270676691728
154,0.7894736842105263,1.0,0.24242424242424243,0.5641025641025641,1,0.011486588225171545,0.0,0.0,0.24511278195488723
155,0.7894736842105263,0.9166666666666666,0.24242424242424243,0.5897435897435898,1,0.012454559143023082,0.0,0.0,0.22706766917293233
156,0.7631578947368421,0.9166666666666666,0.24242424242424243,0.5641025641025641,0,0.0009464604530103896,0.0,0.0,0.16842105263157894
157,0.7631578947368421,0.9166666666666666,0.24242424242424243,0.5641025641025641,0,0.002860891823872314,0.0,0.0,0.1699248120300752
158,0.7631578947368421,1.0,0.24242424242424243,0.5384615384615384,1,0.0,0.0,0.0,0.17142857142857143
159,0.7631578947368421,1.0,0.2727272727272727,0.5384615384615384,1,0.0019144313708619246,0.0,0.0,0.1849624060150376
160,0.8421052631578947,1.0,0.2727272727272727,0.6153846153846154,1,0.0038288627417238487,0.0,0.0,0.21052631578947367
161,0.868421052631579,0.7857142857142857,0.30303030303030304,0.717948717948718,0,0.0009464604530103896,0.0,0.0,0.2586466165413534
162,0.8421052631578947,0.6071428571428571,0.2727272727272727,0.7692307692307693,0,0.0028824022887134594,0.0,0.0,0.34285714285714286
163,0.8421052631578947,0.5119047619047619,0.2727272727272727,0.8205128205128205,1,0.0009464604530103896,0.0,0.0,0.34135338345864663
164,0.8421052631578947,0.47619047619047616,0.24242424242424243,0.8461538461538461,0,0.0028824022887134594,0.0,0.0,0.35639097744360904
165,0.868421052631579,0.44047619047619047,0.21212121212121213,0.8974358974358975,1,0.0009464604530103896,0.0,0.0,0.37293233082706767
166,0.868421052631579,0.44047619047619047,0.18181818181818182,0.8974358974358975,0,0.0028824022887134594,0.0,0.0,0.37293233082706767
167,0.868421052631579,0.40476190476190477,0.18181818181818182,0.9230769230769231,0,0.006732775495278453,0.0,0.0,0.31278195488721805
168,0.868421052631579,0.44047619047619047,0.18181818181818182,0.8974358974358975,0,0.010583148701843447,0.0,0.0,0.318796992481203
169,0.9210526315789473,0.6190476190476191,0.18181818181818182,0.8461538461538461,1,0.0009464604530103896,0.0,0.0,0.35037593984962406
170,0.8947368421052632,0.7857142857142857,0.18181818181818182,0.7435897435897436,0,0.0009464604530103896,0.0,0.0,0.4045112781954887
171,0.868421052631579,0.8452380952380952,0.21212121212121213,0.6923076923076923,0,0.0009464604530103896,0.0,0.0,0.4631578947368421
172,0.868421052631579,0.8452380952380952,0.21212121212121213,0.6923076923076923,1,0.0,0.0,0.0,0.4616541353383459
173,0.868421052631579,0.9166666666666666,0.21212121212121213,0.6666666666666666,0,0.0009464604530103896,0.0,0.0,0.5082706766917293
174,0.8421052631578947,0.9166666666666666,0.24242424242424243,0.6410256410256411,1,0.0,0.0,0.0,0.512781954887218
175,0.8421052631578947,0.9166666666666666,0.24242424242424243,0.6410256410256411,1,0.0019144313708619246,0.0,0.0,0.48270676691729325
176,0.8421052631578947,1.0,0.21212121212121213,0.6153846153846154,1,0.0038288627417238487,0.0,0.0,0.4616541353383459
177,0.8157894736842105,0.9166666666666666,0.21212121212121213,0.6153846153846154,0,0.0009464604530103896,0.0,0.0,0.48120300751879697
178,0.7894736842105263,0.9166666666666666,0.21212121212121213,0.5897435897435898,0,0.0028824022887134594,0.0,0.0,0.45413533834586467
179,0.8157894736842105,1.0,0.21212121212121213,0.5897435897435898,0,0.004796833659575383,0.0,0.0,0.46616541353383456
180,0.8157894736842105,1.0,0.21212121212121213,0.5897435897435898,1,0.0,0.0,0.0,0.4496240601503759
181,0.7894736842105263,0.9166666666666666,0.21212121212121213,0.5897435897435898,0,0.0009464604530103896,0.0,0.0,0.4556390977443609
182,0.7631578947368421,0.9166666666666666,0.21212121212121213,0.5641025641025641,0,0.0009464604530103896,0.0,0.0,0.4270676691729323
183,0.7631578947368421,0.9166666666666666,0.21212121212121213,0.5641025641025641,1,0.0009464604530103896,0.0,0.0,0.42105263157894735
184,0.8421052631578947,1.0,0.21212121212121213,0.6153846153846154,0,0.0009464604530103896,0.0,0.0,0.42857142857142855
185,0.8947368421052632,0.9166666666666666,0.24242424242424243,0.6923076923076923,0,0.0009464604530103896,0.0,0.0,0.43157894736842106
186,0.8421052631578947,0.6071428571428571,0.24242424242424243,0.7692307692307693,1,0.0009464604530103896,0.0,0.0,0.43007518796992483
187,0.8157894736842105,0.5119047619047619,0.21212121212121213,0.7948717948717948,1,0.002860891823872314,0.0,0.0,0.42255639097744363
188,0.8157894736842105,0.47619047619047616,0.21212121212121213,0.8205128205128205,0,0.0028824022887134594,0.0,0.0,0.41353383458646614
189,0.8421052631578947,0.44047619047619047,0.18181818181818182,0.8717948717948718,1,0.0009464604530103896,0.0,0.0,0.41654135338345866
190,0.8421052631578947,0.44047619047619047,0.18181818181818182,0.8717948717948718,0,0.0028824022887134594,0.0,0.0,0.42406015037593986
191,0.8421052631578947,0.44047619047619047,0.18181818181818182,0.8717948717948718,1,0.0009464604530103896,0.0,0.0,0.4421052631578947
192,0.868421052631579,0.5238095238095238,0.18181818181818182,0.8461538461538461,1,0.002860891823872314,0.0,0.0,0.44661654135338347
193,0.8947368421052632,0.6666666666666666,0.18181818181818182,0.7948717948717948,1,0.004775323194734238,0.0,0.0,0.46466165413533833
194,0.8947368421052632,0.7857142857142857,0.21212121212121213,0.7435897435897436,1,0.006689754565596163,0.0,0.0,0.5142857142857142
195,0.868421052631579,0.9166666666666666,0.24242424242424243,0.6666666666666666,1,0.008604185936458087,0.0,0.0,0.5203007518796993
196,0.868421052631579,0.9166666666666666,0.24242424242424243,0.6666666666666666,0,0.0009464604530103896,0.0,0.0,0.5082706766917293
197,0.8421052631578947,0.8452380952380952,0.2727272727272727,0.6666666666666666,1,0.0009464604530103896,0.0,0.0,0.47969924812030074
198,0.8421052631578947,0.8452380952380952,0.2727272727272727,0.6666666666666666,0,0.005764804577426918,0.0,0.0,0.46466165413533833
199,0.8157894736842105,0.7857142857142857,0.30303030303030304,0.6666666666666666,0,0.009615177783991912,0.0,0.0,0.4631578947368421
200,0.7894736842105263,0.8452380952380952,0.30303030303030304,0.6153846153846154,0,0.01826238465013229,0.0,0.0,0.3894736842105263
201,0.8157894736842105,0.7857142857142857,0.3333333333333333,0.6666666666666666,0,0.024995160145410745,0.0,0.0,0.29172932330827067
202,0.7894736842105263,0.7142857142857143,0.36363636363636365,0.6666666666666666,0,0.0028824022887134594,0.0,0.0,0.20300751879699247
203,0.7631578947368421,0.7738095238095238,0.36363636363636365,0.6153846153846154,0,0.005764804577426918,0.0,0.0,0.0887218045112782
204,0.631578947368421,0.3333333333333333,0.3939393939393939,0.717948717948718,0,0.007679235948288841,0.0,0.0,0.02857142857142857
205,0.631578947368421,0.3333333333333333,0.42424242424242425,0.717948717948718,0,0.014412011443567296,0.0,0.0,0.03007518796992481
206,0.631578947368421,0.40476190476190477,0.45454545454545453,0.6666666666666666,0,0.01826238465013229,0.0,0.0,0.021052631578947368
207,0.6052631578947368,0.3333333333333333,0.45454545454545453,0.6923076923076923,0,0.024995160145410745,0.0,0.0,0.016541353383458645
208,0.631578947368421,0.3333333333333333,0.48484848484848486,0.717948717948718,0,0.031727935640689195,0.0,0.0,0.03458646616541353
209,0.6052631578947368,0.27380952380952384,0.5151515151515151,0.7435897435897436,0,0.040375142506829574,0.0,0.0,0.013533834586466165
210,0.6052631578947368,0.23809523809523808,0.5151515151515151,0.7692307692307693,0,0.047107918002108035,0.0,0.0,0.0406015037593985
211,0.6578947368421053,0.30952380952380953,0.5151515151515151,0.7692307692307693,0,0.009615177783991912,0.0,0.0,0.03759398496240601
